ArrivalDateYear,ArrivalDateDayOfMonth,ArrivalDateWeekNumber,ArrivalDateMonth,Owner,AssignedRoomType,Company,Country,CountryName,CustomerType,DepositType,DistributionChannel,AirBnBType,MarketSegment,Meal,Mealgroup,ReservationStatus,ReservationStatusDate,ReservedRoomType,AmountPaid,Adults,Babies,Children,BookingChanges,DaysInWL,IsCanceled,IsRepeatedGuest,LeadTime,PreviousBookingsNC,PreviousCancellations,RequiredCarParkingSpaces,StaysWeekNights,StaysWeekendNights,Special Requests,Reviews
2015,27,35,August,9,D,,NLD,Netherlands,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/11/20,A,90,2,0,0,0,0,0,0,8,0,0,0,1,0,1,3
2015,10,33,August,9,D,9,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/10/24,A,105,2,0,0,0,0,0,0,1,0,0,0,1,1,1,5
2015,13,33,August,9,D,,COL,Colombia,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/08/20,A,140,3,0,0,0,0,0,0,3,0,0,0,3,0,1,2
2015,15,33,August,9,E,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/08/23,A,124,2,0,0,0,0,0,0,4,0,0,0,1,0,1,2
2015,11,50,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,05/05/24,A,81,1,0,0,0,0,0,0,14,0,0,0,2,0,1,1
2015,3,49,December,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/02/21,A,72.3,2,0,0,0,0,0,0,94,0,0,0,2,0,1,2
2015,3,49,December,9,A,,LUX,Luxembourg,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/12/23,A,72.3,2,0,0,0,0,0,0,94,0,0,0,2,0,1,4
2015,3,49,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/01/21,A,72.3,2,0,0,0,0,0,0,94,0,0,0,2,0,1,5
2015,3,49,December,9,A,,NLD,Netherlands,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/07/24,A,102.9,2,0,0,0,0,0,0,63,0,0,0,3,0,1,2
2015,17,51,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/06/24,A,87,2,0,0,0,0,0,0,28,0,0,0,1,0,1,3
2015,29,53,December,9,A,,RUS,Russia,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/07/24,A,107,2,0,0,0,0,0,0,39,0,0,0,1,0,1,2
2015,31,53,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/06/23,A,109.9,2,0,0,0,0,0,0,77,0,0,0,3,0,1,4
2015,30,53,December,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/02/22,A,111.3,2,0,0,1,0,0,0,69,0,0,0,4,0,1,3
2015,28,53,December,9,A,,CHN,China,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/11/20,A,100.3,2,0,0,0,0,0,0,52,0,0,0,2,1,1,2
2015,4,49,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/08/23,A,123.5,2,0,0,0,0,0,0,24,0,0,0,2,2,1,1
2015,5,49,December,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/04/21,A,102,2,0,0,0,0,0,0,4,0,0,0,2,2,1,2
2015,25,52,December,9,A,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/01/24,A,93,2,0,0,0,0,0,0,51,0,0,0,3,2,1,3
2015,27,53,December,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/04/24,A,72.3,2,0,0,0,0,0,0,121,0,0,0,2,2,1,5
2015,27,53,December,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/06/22,A,119,2,0,0,0,0,0,0,38,0,0,0,3,2,1,3
2015,27,53,December,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/11/24,A,103.1,2,0,0,0,0,0,0,67,0,0,0,3,2,1,3
2015,31,53,December,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/04/22,A,101,2,0,0,0,0,0,0,77,0,0,0,4,2,1,2
2015,9,50,December,9,E,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,31/05/22,A,96.3,2,0,0,0,0,0,0,60,0,0,0,4,0,1,1
2015,5,45,November,9,A,,IRN,Iran,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/04/21,A,101,1,0,0,0,0,0,0,14,0,0,0,3,0,1,5
2015,6,45,November,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,18/05/21,A,81,1,0,0,0,0,0,0,16,0,0,0,2,0,1,4
2015,6,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/09/22,A,81,1,0,0,0,0,0,0,15,0,0,0,2,0,1,2
2015,17,47,November,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/10/24,A,101,1,0,0,0,0,0,0,25,0,0,0,2,0,1,5
2015,9,46,November,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/07/24,A,91,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2015,9,46,November,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/06/24,A,91,1,0,0,0,0,0,0,0,0,0,0,3,1,1,5
2015,11,46,November,9,A,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,06/11/24,A,68.9,1,0,0,0,0,0,0,20,0,0,0,5,2,1,5
2015,11,46,November,9,A,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/04/20,A,68.9,1,0,0,0,0,0,0,20,0,0,0,5,2,1,2
2015,15,47,November,9,A,,BLR,Belarus,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/08/22,A,93.5,1,0,0,0,0,0,0,5,0,0,0,2,2,1,2
2015,5,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/03/22,A,107,2,0,0,0,0,0,0,3,0,0,0,1,0,1,4
2015,6,45,November,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/03/22,A,107,2,0,0,0,0,0,0,2,0,0,0,1,0,1,1
2015,6,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/06/24,A,107,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4
2015,10,46,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,31/05/20,A,97,2,0,0,0,0,0,0,1,0,0,0,4,0,1,4
2015,11,46,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/02/20,A,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1,3
2015,11,46,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/10/22,A,91,2,0,0,0,0,0,0,37,0,0,0,4,0,1,5
2015,12,46,November,9,A,,NLD,Netherlands,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,29/09/23,A,72.3,2,0,0,0,0,0,0,77,0,0,0,3,0,1,2
2015,18,47,November,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/11/23,A,113.4,2,0,0,0,0,0,0,35,0,0,0,1,0,1,3
2015,18,47,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,09/03/20,A,113.4,2,0,0,0,0,0,0,30,0,0,0,3,0,1,3
2015,20,47,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/01/21,A,122,2,0,0,0,0,0,0,3,0,0,0,2,0,1,1
2015,6,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/12/21,A,95,2,0,0,2,0,0,0,0,0,0,0,1,0,1,2
2015,6,45,November,9,A,,TUR,Turkey (Turkiye),Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/06/24,A,95,2,0,0,2,0,0,0,0,0,0,0,1,0,1,5
2015,6,45,November,9,A,,TUR,Turkey (Turkiye),Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/10/22,A,95,2,0,0,2,0,0,0,0,0,0,0,1,0,1,4
2015,2,45,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/10/23,A,107,2,0,0,0,0,0,0,0,0,0,0,4,1,1,2
2015,2,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/06/21,A,74,2,0,0,0,0,0,0,11,0,0,0,4,1,1,5
2015,6,45,November,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/12/24,A,73.2,2,0,0,0,0,0,0,52,0,0,0,2,1,1,2
2015,9,46,November,9,A,,JPN,Japan,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/07/24,A,94,2,0,0,0,0,0,0,5,0,0,0,1,1,1,2
2015,12,46,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/08/23,A,85,2,0,0,0,0,0,0,63,0,0,0,3,1,1,3
2015,12,46,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/06/21,A,91,2,0,0,0,0,0,0,23,0,0,0,3,1,1,2
2015,13,46,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/03/23,A,79.2,2,0,0,0,0,0,0,58,0,0,0,2,1,1,1
2015,14,46,November,9,A,,CHE,Switzerland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,09/08/24,A,87,2,0,0,0,0,0,0,22,0,0,0,1,1,1,1
2015,21,47,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/08/21,A,79.2,2,0,0,0,0,0,0,67,0,0,0,1,1,1,4
2015,27,48,November,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/07/22,A,87,2,0,0,0,0,0,0,4,0,0,0,2,1,1,1
2015,2,45,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,05/05/22,A,104,2,0,0,1,0,0,0,0,0,0,0,1,1,1,4
2015,1,45,November,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/10/20,A,87,2,0,0,0,0,0,0,11,0,0,0,1,2,1,2
2015,1,45,November,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/07/24,A,87,2,0,0,0,0,0,0,11,0,0,0,1,2,1,3
2015,1,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/08/20,A,87,2,0,0,0,0,0,0,11,0,0,0,1,2,1,3
2015,1,45,November,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/09/20,A,72.3,2,0,0,0,0,0,0,76,0,0,0,2,2,1,3
2015,6,45,November,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/03/20,A,91,2,0,0,0,0,0,0,25,0,0,0,2,2,1,4
2015,6,45,November,9,A,,POL,Poland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,06/08/23,A,72.3,2,0,0,0,0,0,0,86,0,0,0,3,2,1,1
2015,14,46,November,9,A,,BEL,Belgium,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/04/23,A,87,2,0,0,0,0,0,0,22,0,0,0,1,2,1,1
2015,28,48,November,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/09/23,A,106.2,2,0,0,0,0,0,0,59,0,0,0,4,2,1,5
2015,14,46,November,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,18/09/23,A,103,2,0,0,1,0,0,0,2,0,0,0,3,2,1,3
2015,4,45,November,9,D,,CHN,China,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/08/22,A,91,2,0,0,0,0,0,0,23,0,0,0,4,0,1,5
2015,16,47,November,9,D,,IRL,Ireland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/04/24,A,104.4,2,0,0,0,0,0,0,42,0,0,0,4,1,1,4
2015,8,46,November,9,F,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/02/21,A,101,1,0,0,0,0,0,0,24,0,0,0,0,2,1,1
2015,1,40,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,18/10/20,A,120,1,0,0,0,0,0,0,2,0,0,0,1,0,1,5
2015,6,41,October,9,A,,MEX,Mexico,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/02/20,A,101,1,0,0,0,0,0,0,22,0,0,0,1,0,1,5
2015,6,41,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/01/21,A,148.5,1,0,0,0,0,0,0,6,0,0,0,4,0,1,2
2015,7,41,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/03/22,A,101,1,0,0,0,0,0,0,23,0,0,0,2,0,1,4
2015,7,41,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/11/24,A,139,1,0,0,0,0,0,0,12,0,0,0,3,0,1,3
2015,8,41,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/10/21,A,94.1,1,0,0,0,0,0,0,35,0,0,0,2,0,1,4
2015,20,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/05/22,A,120,1,0,0,0,0,0,0,6,0,0,0,3,0,1,3
2015,22,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/12/22,A,120,1,0,0,0,0,0,0,2,0,0,0,1,0,1,5
2015,22,43,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/09/20,A,90.9,1,0,0,0,0,0,0,37,0,0,0,2,0,1,4
2015,24,43,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/09/22,A,80.8,1,0,0,0,0,0,0,61,0,0,0,1,0,1,5
2015,24,43,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/01/24,A,80.8,1,0,0,0,0,0,0,61,0,0,0,1,0,1,4
2015,1,40,October,9,A,,CHN,China,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/10/23,A,120,1,0,0,1,0,0,0,3,0,0,0,1,0,1,4
2015,5,41,October,9,A,,USA,United States,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/04/20,A,120,1,0,0,0,0,0,0,14,0,0,0,0,1,1,1
2015,5,41,October,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/08/21,A,120,1,0,0,0,0,0,0,10,0,0,0,1,1,1,3
2015,19,43,October,9,A,,BEL,Belgium,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/09/23,A,120,1,0,0,0,0,0,0,5,0,0,0,1,1,1,1
2015,19,43,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/01/20,A,126,1,0,0,0,0,0,0,7,0,0,0,2,1,1,4
2015,19,43,October,9,A,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/08/22,A,120,1,0,0,0,0,0,0,14,0,0,0,2,1,1,1
2015,24,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/06/20,A,120,1,0,0,0,0,0,0,32,0,0,0,1,1,1,1
2015,24,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/03/20,A,120,1,0,0,0,0,0,0,32,0,0,0,1,1,1,3
2015,24,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/11/22,A,120,1,0,0,0,0,0,0,32,0,0,0,1,1,1,2
2015,24,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/02/21,A,120,1,0,0,0,0,0,0,32,0,0,0,1,1,1,1
2015,24,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/08/21,A,120,1,0,0,0,0,0,0,32,0,0,0,1,1,1,1
2015,1,40,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/06/21,A,127,2,0,0,0,0,0,0,22,0,0,0,3,0,1,5
2015,1,40,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/09/22,A,113.3,2,0,0,0,0,0,0,17,0,0,0,3,0,1,1
2015,1,40,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/10/24,A,176.7,2,0,0,0,0,0,0,13,0,0,0,3,0,1,1
2015,1,40,October,9,A,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/11/20,A,105.9,2,0,0,0,0,0,0,48,0,0,0,3,0,1,4
2015,6,41,October,9,A,,BEL,Belgium,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/06/20,A,94.5,2,0,0,0,0,0,0,36,0,0,0,3,0,1,2
2015,6,41,October,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/04/20,A,112.3,2,0,0,0,0,0,0,25,0,0,0,4,0,1,4
2015,9,41,October,9,A,,CHE,Switzerland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,09/12/23,A,126,2,0,0,0,0,0,0,18,0,0,0,1,0,1,1
2015,9,41,October,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/04/24,A,94.5,2,0,0,0,0,0,0,58,0,0,0,2,0,1,2
2015,13,42,October,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/10/20,A,94.5,2,0,0,0,0,0,0,42,0,0,0,3,0,1,3
2015,13,42,October,9,A,,FIN,Finland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/01/23,A,94.5,2,0,0,0,0,0,0,47,0,0,0,4,0,1,5
2015,13,42,October,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/04/21,A,96.3,2,0,0,0,0,0,0,29,0,0,0,4,0,1,1
2015,13,42,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/05/20,A,126,2,0,0,0,0,0,0,19,0,0,0,4,0,1,2
2015,14,42,October,9,A,,JPN,Japan,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/07/21,A,89.3,2,0,0,0,0,0,0,65,0,0,0,4,0,1,4
2015,15,42,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/04/24,A,125,2,0,0,0,0,0,0,34,0,0,0,3,0,1,2
2015,17,42,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/04/24,A,0,2,0,0,0,0,0,0,43,0,0,0,0,0,1,5
2015,20,43,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/01/22,A,126,2,0,0,0,0,0,0,8,0,0,0,2,0,1,1
2015,20,43,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/09/20,A,126,2,0,0,0,0,0,0,10,0,0,0,3,0,1,2
2015,20,43,October,9,A,,CHE,Switzerland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/12/20,A,126,2,0,0,0,0,0,0,28,0,0,0,4,0,1,2
2015,22,43,October,9,A,,RUS,Russia,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/07/22,A,94.5,2,0,0,0,0,0,0,45,0,0,0,2,0,1,3
2015,22,43,October,9,A,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,28/08/21,A,89.3,2,0,0,0,0,0,0,70,0,0,0,3,0,1,1
2015,22,43,October,9,A,,HUN,Hungary,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/01/22,A,96.3,2,0,0,0,0,0,0,37,0,0,0,3,0,1,1
2015,22,43,October,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/05/22,A,96.3,2,0,0,0,0,0,0,37,0,0,0,3,0,1,3
2015,31,44,October,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/01/20,A,95,2,0,0,0,0,0,0,16,0,0,0,1,0,1,4
2015,22,43,October,9,A,,USA,United States,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/05/20,A,94.5,2,0,0,1,0,0,0,57,0,0,0,1,0,1,3
2015,8,41,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/02/21,A,107,2,0,0,4,0,0,0,24,0,0,0,3,0,1,3
2015,5,41,October,9,A,,GBR,United Kingdom,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/09/24,A,126,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2015,5,41,October,9,A,,NOR,Norway,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,09/07/20,A,135.5,2,0,0,0,0,0,0,10,0,0,0,3,1,1,1
2015,5,41,October,9,A,,POL,Poland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/09/22,A,94.5,2,0,0,0,0,0,0,40,0,0,0,3,1,1,2
2015,5,41,October,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/09/20,A,145,2,0,0,0,0,0,0,5,0,0,0,3,1,1,5
2015,12,42,October,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/09/21,A,103.5,2,0,0,0,0,0,0,34,0,0,0,2,1,1,4
2015,12,42,October,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/04/24,A,103.5,2,0,0,0,0,0,0,34,0,0,0,2,1,1,4
2015,12,42,October,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/05/20,A,103.5,2,0,0,0,0,0,0,34,0,0,0,2,1,1,5
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,16/06/20,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,1
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,09/05/20,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,5
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/03/24,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,1
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,14/12/22,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,5
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,22/03/23,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,5
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/10/23,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,2
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,31/01/22,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,3
2015,24,39,September,12,A,,FRA,France,Transient-Party,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,04/07/20,A,105,2,0,0,0,0,0,0,86,0,0,0,2,0,0,2
